ADXL-X,ADXL-Y,ADXL-Z,VELO-X,VELO-Y,VELO-Z,DFT321
25.71,14.69,62.44,0.51,0.02,-0.46,69.10538185
3.06,1.22,79.27,0.51,0.02,-0.46,79.33842008
26.93,-11.32,102.84,0.51,0.02,-0.46,106.9085259
5.82,26.63,-2.14,0.51,0.02,-0.46,27.34243771
-0.61,31.83,-13.77,0.51,0.02,-0.46,34.68622061
33.97,9.79,94.88,0.51,0.02,-0.46,101.2522563
2.45,7.65,-18.98,0.51,0.02,-0.46,-20.60983746
3.06,15.3,33.67,0.42,0.02,-0.36,37.10960118
11.32,11.32,37.65,0.42,0.02,-0.36,40.91219011
7.35,3.37,16.53,0.42,0.02,-0.36,18.40163851
5.2,14.69,6.43,0.42,0.02,-0.36,16.85766888
8.57,15,8.57,0.42,0.02,-0.36,19.28444451
13.77,4.9,16.53,0.42,0.02,-0.36,22.06499037
4.59,12.55,-19.59,0.42,0.02,-0.36,-23.7136817
7.35,6.12,-13.47,0.42,0.02,-0.36,-16.52022397
4.9,3.37,10.1,0.42,0.02,-0.36,11.72078922
8.88,20.81,1.22,0.37,0.01,-0.3,22.65830753
5.2,10.41,-5.2,0.37,0.01,-0.3,12.74551294
6.43,5.82,9.79,0.37,0.01,-0.3,13.07904431
6.73,3.67,33.67,0.37,0.01,-0.3,34.53158989
2.45,21.12,-4.29,0.37,0.01,-0.3,21.69011295
5.82,11.02,7.04,0.37,0.01,-0.3,14.31343425
7.65,14.69,16.83,0,0,0,23.61286725
7.04,11.32,6.12,0,0,0,14.6682787
5.51,7.35,28.77,0,0,0,30.20091886
6.43,11.63,3.06,0,0,0,13.63691314
7.35,18.06,11.94,0,0,0,22.86372017
7.65,9.79,10.41,0.26,0,-0.21,16.20909313
7.35,12.55,11.63,0.26,0,-0.21,18.62208098
7.35,12.55,9.49,0.26,0,-0.21,17.36620569
7.35,15.61,10.41,0.19,0,-0.15,20.15099749
7.96,12.24,9.79,0.19,0,-0.15,17.57905856
7.35,13.16,6.12,0.19,0,-0.15,16.26845106
7.65,14.69,9.18,0.19,0,-0.15,18.93649915
7.35,13.16,9.79,0.11,-0.01,-0.1,17.97365294
7.35,13.16,10.71,0.11,-0.01,-0.1,18.49086802
6.73,14.69,6.73,0.11,-0.01,-0.1,17.50376817
7.65,11.32,11.94,0.11,-0.01,-0.1,18.14465486
7.04,15,7.96,0,0,0,18.38268751
7.35,12.55,7.35,0,0,0,16.29562825
7.35,11.94,12.55,0,0,0,18.81724209
7.35,12.24,10.1,0,0,0,17.48857055
10.41,9.79,18.67,0.01,-0.01,-0.03,23.51129728
10.1,-4.59,37.95,0.01,-0.01,-0.03,39.53834341
4.59,24.49,0.92,0.01,-0.01,-0.03,24.9334033
8.57,10.71,13.16,0.01,-0.01,-0.03,19.00880322
6.73,18.06,5.2,-0.06,-0.01,0.02,19.96237711
-2.14,24.18,4.29,-0.06,-0.01,0.02,24.65068153
11.02,-16.83,47.75,-0.06,-0.01,0.02,51.81459061
13.47,-4.9,27.85,-0.06,-0.01,0.02,31.32209125
4.59,21.73,-2.45,-0.06,-0.01,0.02,22.34420507
2.45,38.26,-6.12,-0.16,-0.02,0.11,38.82376205
10.71,4.29,30,-0.16,-0.02,0.11,32.14200056
11.02,12.55,-7.65,-0.16,-0.02,0.11,18.37023135
3.37,18.67,-9.79,-0.16,-0.02,0.11,21.34876811
8.26,21.12,-13.47,-0.16,-0.02,0.11,26.37655967
11.32,18.36,-13.77,-0.16,-0.02,0.11,25.58993748
18.06,26.93,8.88,-0.16,-0.02,0.11,33.61908535
7.35,13.77,-2.14,-0.27,-0.02,0.18,15.75484053
5.51,13.77,-7.35,-0.27,-0.02,0.18,16.55280943
3.67,7.04,-3.06,-0.27,-0.02,0.18,8.508472248
7.35,40.4,-17.14,-0.27,-0.02,0.18,44.49676505
5.2,-42.24,131.61,-0.27,-0.02,0.18,138.3200987
-63.05,-156.71,114.78,-0.27,-0.02,0.18,-204.2248148
-1.22,21.12,-18.36,-0.27,-0.02,0.18,28.01129058
9.49,33.97,-2.45,-0.57,0,0.38,35.3556714
4.29,38.26,-7.96,-0.57,0,0.38,39.31403439
7.96,22.65,-3.67,-0.57,0,0.38,24.28688947
34.28,-9.18,45.3,-0.57,0,0.38,57.54546724
20.2,-12.55,34.59,-0.57,0,0.38,41.97630999
19.59,4.59,15.3,-0.57,0,0.38,25.27698954
-3.67,35.2,-4.9,-0.57,0,0.38,35.72840467
11.63,14.08,27.85,-0.57,0,0.38,33.30354035
13.47,32.44,-2.45,-0.57,0,0.38,35.2107512
25.4,-53.56,62.74,-0.57,0,0.38,86.31420045
7.04,27.24,-9.79,-0.57,0,0.38,29.78965089
-3.37,34.59,-7.65,-0.57,0,0.38,35.58577665
8.57,-11.63,23.26,-0.57,0,0.38,27.38118697
28.77,6.43,-6.73,-0.57,0,0.38,30.23823242
12.55,-7.96,18.67,-0.57,0,0.38,23.86279531
5.51,26.02,-26.63,-0.57,0,0.38,37.63718108
0,29.08,-28.77,-0.57,0,0.38,40.90671461
16.22,-92.74,45.91,-0.57,0,0.38,-104.7450433
4.9,27.85,-9.79,-0.72,-0.03,0.58,29.92451503
-28.16,-63.97,34.28,-0.72,-0.03,0.58,-77.84770324
25.4,27.24,-19.59,-0.72,-0.03,0.58,42.08260567
-69.17,-147.83,-79.88,-0.77,-0.02,0.62,-181.7113431
12.86,56.62,-8.88,-0.77,-0.02,0.62,58.73719775
4.29,-17.75,51.42,-0.77,-0.02,0.62,54.56631745
14.39,44.07,7.35,-0.77,-0.02,0.62,46.93889112
33.67,35.5,15,-0.77,-0.02,0.62,51.17537396
18.06,33.06,-20.51,-0.77,-0.02,0.62,42.89274181
33.67,11.02,11.32,-0.84,-0.01,0.68,37.1920919
4.9,-27.24,22.65,-0.84,-0.01,0.68,35.76380992
11.32,29.69,-5.82,-0.84,-0.01,0.68,32.30341932
19.59,33.67,-12.55,-0.84,-0.01,0.68,40.92602473
0.61,28.16,-11.94,-0.84,-0.01,0.68,30.59283086
13.77,-88.45,118.76,-0.88,-0.02,0.78,148.7176957
-1.22,13.47,-48.05,-0.88,-0.02,0.78,-49.91724952
13.16,29.08,1.53,-0.88,-0.02,0.78,31.95579603
8.57,31.53,-5.82,-0.88,-0.02,0.78,33.18822382
11.63,26.63,0.92,-0.88,-0.02,0.78,29.07335894
8.57,-37.03,136.2,-0.91,-0.03,0.84,141.4040516
9.18,-59.38,82.95,-0.91,-0.03,0.84,102.4253841
1.22,20.81,-17.75,-0.93,-0.03,0.93,27.37895177
-51.42,32.75,-21.43,-0.93,-0.03,0.93,-64.62061436
14.39,31.22,-17.45,-0.93,-0.03,0.93,38.55208166
11.02,5.51,35.5,-0.93,-0.03,0.93,37.57726041
11.02,23.26,-3.06,-0.93,-0.03,0.93,25.9197145
20.81,6.12,22.65,-0.93,-0.03,0.93,31.36132969
30,-4.29,31.22,-0.93,-0.03,0.93,43.50968283
65.81,59.99,-12.24,-0.93,-0.03,0.93,89.88644948
37.95,9.49,14.39,-0.93,-0.03,0.93,41.68134715
11.63,28.16,-1.53,-0.95,-0.02,1.02,30.50546508
8.88,46.22,61.83,-0.95,-0.02,1.02,77.70515877
25.71,7.35,-17.14,-0.95,-0.02,1.02,31.76170965
19.89,17.45,6.12,-0.95,-0.02,1.02,27.15822159
-24.18,65.81,-5.51,-0.96,-0.02,1.07,70.32772284
19.89,26.02,-10.1,-0.96,-0.02,1.07,34.2733497
20.51,44.38,32.44,-0.96,-0.02,1.07,58.67365763
39.48,13.16,96.72,-0.96,-0.02,1.07,105.2929931
8.88,11.63,9.79,-0.96,-0.02,1.07,17.60555026
28.16,14.39,6.43,-0.95,-0.01,1.19,32.27077006
8.88,18.98,-62.44,-0.95,-0.01,1.19,-65.86234433
32.14,-15.3,-33.67,-0.95,-0.01,1.19,-48.99733156
12.86,-11.63,-26.02,-0.95,-0.01,1.19,-31.26782532
-48.67,86.92,-11.63,-0.95,-0.01,1.19,100.2951255
15.92,-7.96,-2.45,-0.95,-0.01,1.19,17.96692795
13.47,17.45,-1.53,-0.95,-0.01,1.19,22.09715593
9.79,50.81,-26.93,-0.95,-0.01,1.19,58.33288181
18.06,16.83,-24.18,-0.95,-0.01,1.19,34.55553357
14.69,-0.92,-19.89,-0.95,-0.01,1.19,-24.74377902
11.94,0.31,0,-0.95,-0.01,1.19,11.94402361
13.47,9.49,6.43,-0.9,-0.01,1.38,17.68745035
14.69,10.1,4.29,-0.9,-0.01,1.38,18.33603556
47.75,19.59,83.25,-0.9,-0.01,1.38,97.95097294
-1.22,7.35,24.49,-0.9,-0.01,1.38,25.59826166
-11.63,11.02,-21.43,-0.9,-0.01,1.38,-26.75709626
14.39,16.22,6.43,-0.9,-0.01,1.38,22.61648514
14.69,14.39,-3.06,-0.9,-0.01,1.38,20.79018518
17.14,3.98,-13.77,-0.82,-0.03,1.56,22.34352031
14.39,12.24,-9.18,-0.82,-0.03,1.56,21.00385917
15,-4.59,-4.29,-0.82,-0.03,1.56,16.26260127
14.08,13.16,-1.53,-0.82,-0.03,1.56,19.33320718
18.36,5.82,-0.92,-0.82,-0.03,1.56,19.28233388
8.26,-38.26,19.89,-0.82,-0.03,1.56,-43.90520812
12.55,27.55,1.84,-0.82,-0.03,1.56,30.32969832
25.1,42.85,-17.14,-0.82,-0.03,1.56,52.53486557
15.92,18.98,-18.98,-0.82,-0.03,1.56,31.20780672
18.98,8.57,-10.1,-0.82,-0.03,1.56,23.14509235
14.69,16.83,-14.69,-0.69,-0.04,1.65,26.73651249
11.63,2.14,-3.06,-0.69,-0.04,1.65,12.21474928
18.36,22.65,14.39,-0.71,-0.04,1.64,32.51436913
11.94,5.2,7.04,-0.71,-0.04,1.64,14.80422913
16.53,-5.82,-9.49,-0.71,-0.04,1.64,19.92920972
19.28,3.06,-12.55,0,0,0,23.20742338
19.89,7.65,-0.61,0,0,0,21.31916274
16.83,4.59,-4.59,0,0,0,18.03843397
16.22,5.51,-4.59,-0.67,-0.03,1.67,17.73461587
18.06,2.75,-0.61,-0.67,-0.03,1.67,18.27835332
17.14,3.37,1.84,-0.67,-0.03,1.67,17.56479718
17.75,-5.82,7.65,-0.67,-0.03,1.67,20.18557406
15.61,6.43,9.79,-0.67,-0.03,1.67,19.51566294
15.3,7.04,0.31,-0.58,-0.02,1.74,16.84481226
15.61,-1.84,-7.04,-0.58,-0.02,1.74,17.22263917
64.89,24.49,40.4,-0.58,-0.02,1.74,80.266009
15,19.89,-11.94,-0.49,-0.03,1.8,27.62563483
17.14,12.55,-10.1,-0.49,-0.03,1.8,23.52216189
15.61,6.12,-3.98,-0.49,-0.03,1.8,17.23272758
17.14,0.31,8.88,-0.49,-0.03,1.8,19.30621921
14.69,6.73,-3.37,-0.43,-0.03,1.82,16.5059353
15,4.9,-7.96,-0.43,-0.03,1.82,17.67403746
16.83,0,-3.06,-0.43,-0.03,1.82,17.10592003
-49.58,-156.71,21.12,-0.43,-0.03,1.82,-165.7173947
3.98,-30,-42.24,-0.43,-0.03,1.82,-51.96208233
17.45,-7.04,-2.45,-0.35,-0.03,1.85,18.97542094
11.94,10.1,-5.51,-0.35,-0.03,1.85,16.58112481
18.67,-3.37,1.84,-0.35,-0.03,1.85,19.06072926
18.67,0.31,-7.35,-0.35,-0.03,1.85,20.06707502
15,2.14,-12.55,-0.35,-0.03,1.85,19.67440215
15.3,7.65,-7.65,-0.35,-0.03,1.85,18.73859653
15.61,2.45,-1.22,-0.35,-0.03,1.85,15.84812292
17.14,0.31,2.75,-0.35,-0.03,1.85,17.36197569
16.22,1.53,3.06,-0.35,-0.03,1.85,16.57687848
27.85,5.2,79.27,-0.35,-0.03,1.85,84.18073057
10.71,12.24,15.61,-0.35,-0.03,1.85,22.54315417
11.94,14.39,9.79,-0.27,-0.03,1.87,21.1063924
14.69,7.96,-12.24,-0.27,-0.03,1.87,20.71171891
18.98,-0.92,-5.51,-0.27,-0.03,1.87,19.78501706
17.14,2.14,-10.1,-0.27,-0.03,1.87,20.00922787
17.75,0.61,-15,-0.05,-0.04,1.91,23.2472493
17.45,3.06,-8.26,-0.05,-0.04,1.91,19.54721719
18.36,-0.61,-3.98,-0.05,-0.04,1.91,18.79633209
18.06,-0.92,-5.82,-0.05,-0.04,1.91,18.99690501
17.14,-0.92,-3.67,-0.05,-0.04,1.91,17.55263228
17.45,-3.98,-8.26,0.03,-0.02,1.9,19.71219166
17.14,-2.45,0.92,0.03,-0.02,1.9,17.33864182
17.14,-1.53,2.14,0.03,-0.02,1.9,17.34070644
16.83,-0.92,2.75,0.03,-0.02,1.9,17.07799169
16.53,-1.22,0.31,0.03,-0.02,1.9,16.57785873
16.83,-2.14,0.61,0.08,-0.02,1.89,16.97647195
17.14,-4.29,-1.84,0.08,-0.02,1.89,17.76427032
16.83,0,0,0.08,-0.02,1.89,16.83
16.53,-1.53,-0.61,0.08,-0.02,1.89,16.61186022
16.53,-0.61,-0.61,0.08,-0.02,1.89,16.55249528
16.22,1.53,-1.22,0.08,-0.02,1.89,16.33761611
16.83,0,-1.84,0.08,-0.02,1.89,16.93028352
16.22,-1.53,-5.2,0.08,-0.02,1.89,17.10173383
15.61,0,-7.35,0.08,-0.02,1.89,17.25382856
15.92,0.61,-6.12,0.25,-0.05,1.88,17.06671908
16.22,0.31,-4.9,0.25,-0.05,1.88,16.94681386
16.53,0,-4.59,0.25,-0.05,1.88,17.15543646
16.22,-1.22,-4.59,0.25,-0.05,1.88,16.90103251
16.53,-3.06,-6.43,0.31,-0.07,1.86,17.99859439
15.92,0.92,-3.98,0.31,-0.07,1.86,16.43572937
29.38,-25.71,89.07,0.31,-0.07,1.86,97.25046735
14.69,-11.02,1.53,0.31,-0.07,1.86,18.427626
15,0.31,7.65,0.31,-0.07,1.86,16.84097978
16.22,3.37,-10.41,0.41,-0.08,1.83,19.5656178
17.14,4.9,-8.57,0.41,-0.08,1.83,19.77964863
13.47,-37.65,-15.92,0.41,-0.08,1.83,-43.03963057
19.89,-1.53,-10.1,0.41,-0.08,1.83,22.35985241
15.61,-7.04,1.22,0.41,-0.08,1.83,17.16747215
15.92,-7.65,-10.1,0.41,-0.08,1.83,-20.34647144
17.14,-3.67,-7.04,0.41,-0.08,1.83,18.88941767
14.39,-0.61,-12.24,0.59,-0.08,1.75,18.90137032
13.47,-23.57,-4.59,0.59,-0.08,1.75,-27.53277865
15,3.06,0.92,0.59,-0.08,1.75,15.33655763
17.75,17.14,-18.06,0.59,-0.08,1.75,30.57786291
19.59,-2.14,5.51,0.59,-0.08,1.75,20.46235079
9.49,-53.87,32.75,0.59,-0.08,1.75,-63.75421163
14.69,0,-11.94,0.59,-0.08,1.75,18.93039091
21.12,11.94,6.43,0.74,-0.04,1.62,25.09906174
21.43,-24.18,-44.38,0.74,-0.04,1.62,-54.89537048
9.18,-11.94,-26.32,0.74,-0.04,1.62,-30.32455111
12.24,-4.29,-14.39,0.74,-0.04,1.62,-19.37250113
14.69,-5.2,-4.59,0.74,-0.04,1.62,16.2451285
16.22,-3.37,-5.2,0.74,-0.04,1.62,17.36333205
15.61,-3.98,-11.02,0.74,-0.04,1.62,19.51801476
15.3,-4.29,-8.57,0.74,-0.04,1.62,18.05378077
41.63,5.2,88.45,0.74,-0.04,1.62,97.89534923
2.75,-51.42,-27.85,0.84,-0.05,1.52,-58.54230436
16.22,3.98,-12.55,0.84,-0.05,1.52,20.89093823
12.55,-7.65,-8.88,0.84,-0.05,1.52,-17.17205288
11.63,0,9.49,0.84,-0.05,1.52,15.01056295
15.61,-12.24,2.14,0.84,-0.05,1.52,19.95167412
13.16,-5.82,-0.31,0.84,-0.05,1.52,14.39284892
7.96,-22.04,51.11,0.84,-0.05,1.52,56.22593085
22.04,-14.69,-23.26,0.84,-0.05,1.52,-35.2503234
17.14,-8.26,-15,0.84,-0.05,1.52,-24.22823147
19.59,-1.53,-8.57,0.91,-0.07,1.46,21.43720831
18.06,-4.29,18.06,0.91,-0.07,1.46,25.89848065
-2.75,-9.18,-3.06,0.91,-0.07,1.46,-10.05974652
13.77,17.75,16.53,0.91,-0.07,1.46,27.89115093
13.16,-22.34,-5.2,0.91,-0.07,1.46,-26.44430373
17.14,-3.67,52.03,0.91,-0.07,1.46,54.90327313
29.38,30.61,32.14,0.93,-0.07,1.46,53.22721203
3.06,-30.3,-104.37,0.93,-0.07,1.46,-108.7223551
14.39,-17.45,-35.2,0.93,-0.07,1.46,-41.84034656
11.94,-3.67,-0.31,0.96,-0.07,1.4,12.49514306
18.36,-12.86,21.43,0.96,-0.07,1.4,31.0115156
14.08,1.22,-9.49,1.02,-0.06,1.32,17.02336336
28.46,-64.89,89.68,1.02,-0.06,1.32,114.294296
47.75,-56.01,26.02,1.02,-0.06,1.32,78.06550455
1.84,-11.63,-14.69,1.02,-0.06,1.32,-18.82653978
9.18,-3.98,-3.67,1.02,-0.06,1.32,10.65747156
11.32,-5.51,-10.1,1.02,-0.06,1.32,-16.14039962
63.97,61.83,30.3,1.02,-0.06,1.32,93.98510414
10.41,3.67,3.98,1.02,-0.06,1.32,11.73360132
19.59,0.92,21.43,1.02,-0.06,1.32,29.04925817
12.24,-23.87,21.73,1.03,-0.03,1.23,34.52227397
1.84,-28.77,71.01,1.03,-0.03,1.23,76.63888439
14.08,-6.12,-4.9,1.03,-0.03,1.23,16.11554529
11.94,-1.53,-4.9,1.03,-0.03,1.23,12.99671112
13.77,-0.31,-4.29,1.05,-0.04,1.17,14.42612561
22.96,9.79,-9.18,1.05,-0.04,1.17,26.5947006
12.24,-11.02,-33.36,1.05,-0.04,1.17,-37.20413418
10.71,-22.65,18.36,1.05,-0.04,1.17,31.06149063
26.02,22.65,-34.28,1.05,-0.04,1.17,48.63312965
13.47,-3.98,-24.49,1.07,-0.05,1.1,-28.23192165
13.47,-6.73,-22.34,1.07,-0.05,1.1,-26.94085002
-21.43,-45.3,20.2,1.07,-0.05,1.1,-54.03124004
19.59,9.79,78.05,1.07,-0.05,1.1,81.06426278
32.14,33.36,12.55,1.07,-0.05,1.1,47.99345476
11.02,1.22,85.39,1.1,-0.07,1.02,86.10679938
-19.59,-112.02,7.65,1.1,-0.07,1.02,-113.9770635
14.39,-12.24,-26.93,1.11,-0.06,0.95,-32.89551033
14.39,-3.98,34.28,1.11,-0.06,0.95,37.3902514
12.55,-32.44,34.59,1.11,-0.06,0.95,49.05429849
22.96,36.42,-19.59,1.11,-0.06,0.95,47.30059302
26.63,40.4,44.38,1.11,-0.06,0.95,65.65745426
15.61,-4.59,7.96,1.11,-0.06,0.95,18.11358054
13.77,-8.57,-15,1.09,-0.04,0.87,-22.09203024
16.22,5.51,18.06,1.09,-0.04,0.87,24.89200876
6.43,-13.16,21.43,1.09,-0.04,0.87,25.95718398
18.67,26.32,-12.86,0,0,0,34.73745673
2.45,-41.32,-1.22,0,0,0,-41.41054576
-8.88,-35.2,-1.84,0,0,0,-36.3494154
23.26,1.22,17.14,0,0,0,28.91877591
14.69,11.32,-78.66,1.08,-0.05,0.81,-80.81666969
11.02,-15.61,-37.65,1.08,-0.05,0.81,-42.22126242
7.04,-11.63,-28.77,1.08,-0.05,0.81,-31.82029855
14.69,-3.67,4.9,1.08,-0.05,0.81,15.91461592
33.06,58.15,-27.85,1.08,-0.05,0.81,72.45694308
2.75,-63.05,-0.61,1.08,-0.05,0.81,-63.11289171
0.31,-24.18,-26.02,1.08,-0.05,0.81,-35.52194955
9.79,-10.71,49.89,1.08,-0.05,0.81,51.95729304
4.59,-18.67,-38.87,1.08,-0.05,0.81,-43.36489248
7.65,-16.83,-5.2,1.02,-0.05,0.57,-19.20446302
35.81,2.75,-3.98,1.02,-0.05,0.57,36.13528746
-33.06,-51.73,97.94,1.02,-0.05,0.57,115.5906575
0.61,-25.1,-13.16,1.02,-0.05,0.57,-28.34726971
14.69,2.45,14.69,1.02,-0.05,0.57,20.9187643
-10.41,1.22,-19.59,1.02,-0.05,0.57,-22.21766414
45.91,-3.06,11.02,1.02,-0.05,0.57,47.3131282
-3.67,27.24,-7.35,1.02,-0.05,0.57,28.45187164
37.65,-9.79,6.43,1.02,-0.05,0.57,39.42983008
23.57,-2.75,12.86,1.02,-0.05,0.57,26.99049833
6.73,-27.55,-12.86,1.02,-0.05,0.57,-31.13960501
22.04,-12.24,-47.44,1.02,-0.05,0.57,-53.72274006
27.85,4.9,-1.22,0.97,-0.05,0.46,28.30407921
16.22,-43.16,-56.32,0.97,-0.05,0.46,-72.78610032
7.35,-5.82,-5.51,0.97,-0.05,0.46,-10.87451148
13.77,3.67,48.67,0.97,-0.05,0.46,50.71341736
9.49,-5.51,-36.12,0.97,-0.05,0.46,-37.75016026
0.61,-3.06,57.54,0.97,-0.05,0.46,57.62453731
8.88,15.3,4.59,0,0,0,18.27600886
1.22,-37.95,7.96,0,0,0,-38.79500612
0.31,-17.75,-14.69,0,0,0,-23.0424543
14.69,5.51,7.04,0,0,0,17.19644731
33.06,-26.63,25.4,0,0,0,49.46999596
7.96,-8.88,9.18,0.93,-0.05,0.41,15.04953155
28.77,26.02,59.99,0.93,-0.05,0.41,71.43915873
18.98,3.06,3.37,0.93,-0.05,0.41,19.51821969
-15.92,32.44,83.25,0.93,-0.05,0.41,90.75440761
-26.02,-10.41,9.18,0.87,-0.06,0.33,-29.49035266
-8.88,-29.69,54.79,0.87,-0.06,0.33,62.94676004
-13.47,46.52,21.43,0.87,-0.06,0.33,52.96032666
18.98,-15,-0.61,0.83,-0.04,0.28,24.19943181
3.98,-1.22,-11.02,0.83,-0.04,0.28,-11.78003396
21.73,17.45,-3.98,0.83,-0.04,0.28,28.15201236
5.2,14.08,-27.55,0.83,-0.04,0.28,-31.37337884
2.14,-13.16,31.53,0.83,-0.04,0.28,34.23311409
4.59,-23.57,-33.97,0.78,-0.02,0.26,-41.60016707
15.61,0,31.22,0.78,-0.02,0.26,34.90502113
7.96,-14.08,-22.04,0.78,-0.02,0.26,-27.33806138
7.96,-32.75,6.43,0.78,-0.02,0.26,-34.31135381
6.43,-7.04,-12.86,0.78,-0.02,0.26,-16.00893813
4.59,20.51,55.09,0.78,-0.02,0.26,58.96300789
9.79,0.31,3.06,0.78,-0.02,0.26,10.26176398
6.43,-55.09,-41.01,0.78,-0.02,0.26,-68.97878732
-1.84,0,-3.06,0.73,-0.02,0.24,-3.57060219
5.2,-5.2,27.24,0.73,-0.02,0.24,28.21520158
1.22,-6.73,19.28,0.73,-0.02,0.24,20.45726521
9.49,-15.3,-1.22,0.65,-0.02,0.18,-18.04545649
20.51,-13.47,16.22,0.65,-0.02,0.18,29.41410206
3.67,-11.94,11.32,0.65,-0.02,0.18,16.85748795
9.49,8.88,-5.51,0.65,-0.02,0.18,14.11646556
26.32,-0.92,20.51,0.65,-0.02,0.18,33.38036698
8.26,10.1,33.97,0.65,-0.02,0.18,36.38953833
0.31,-57.85,-42.85,0.65,-0.02,0.18,-71.99195163
-14.08,59.99,142.63,0.65,-0.02,0.18,155.3716943
10.71,-8.26,-5.51,0.6,-0.02,0.16,-14.604513
7.35,0.92,15.92,0.6,-0.02,0.16,17.55890942
7.35,-25.1,-20.81,0.6,-0.02,0.16,-33.4228754
9.18,-1.53,34.59,0.6,-0.02,0.16,35.82012563
6.43,-21.12,4.9,0.6,-0.02,0.16,-22.61436048
1.22,-3.06,23.87,0.6,-0.02,0.16,24.09624245
9.18,-1.84,28.77,0.6,-0.02,0.16,30.25509709
5.51,-12.24,0.31,0.6,-0.02,0.16,-13.42660791
7.65,-9.18,9.18,0.45,-0.01,0.11,15.06875244
5.51,-18.06,-5.82,0.45,-0.01,0.11,-19.75844376
8.26,-3.37,14.39,0.45,-0.01,0.11,16.93093618
9.49,-22.34,-2.14,0.45,-0.01,0.11,-24.36627382
6.73,-10.71,3.98,0.45,-0.01,0.11,-13.26036953
7.35,-10.41,16.22,0.37,0,0.09,20.62714231
4.9,-3.98,8.88,0.37,0,0.09,10.89517324
7.96,-0.92,26.02,0.37,0,0.09,27.2258774
7.65,-15.92,-6.73,0.37,0,0.09,-18.90137032
5.82,-7.65,17.14,0.37,0,0.09,19.65132311
7.04,-7.35,13.77,0.37,0,0.09,17.12299623
7.65,-5.82,12.86,0.37,0,0.09,16.05535736
6.12,-13.16,0.61,0.37,0,0.09,-14.52625554
6.12,-10.71,9.79,0.37,0,0.09,15.7480983
7.65,-4.59,17.75,0.37,0,0.09,19.86587778
6.43,-12.24,4.29,0.23,0.01,0.06,-14.4764153
6.12,-9.79,10.41,0.23,0.01,0.06,15.54562961
7.04,-8.57,14.08,0.23,0.01,0.06,17.92352923
7.04,-8.26,14.39,0.23,0.01,0.06,18.02390912
6.43,-13.16,6.12,0.23,0.01,0.06,-15.87403225
6.73,-10.41,11.63,0.23,0.01,0.06,16.99758512
6.73,-8.88,13.47,0,0,0,17.4810812
7.04,-10.1,11.32,0,0,0,16.72465246
6.43,-11.32,9.79,0,0,0,16.28899629
6.43,-10.71,10.41,0,0,0,16.26090711
6.73,-7.96,11.02,0,0,0,15.16887933
6.73,-10.71,9.79,0,0,0,15.9950336
7.04,-4.9,16.53,0,0,0,18.62290257
6.73,-11.94,7.96,0,0,0,15.8498612
7.04,-8.57,12.24,0.1,0.02,0.03,16.51738781
7.65,-8.26,10.71,0.1,0.02,0.03,15.53879661
6.73,-14.08,3.67,0.1,0.02,0.03,-16.03147529
6.12,-9.18,11.32,0.1,0.02,0.03,15.8072515
8.57,0.61,14.69,0,0.01,0.01,17.0180228
9.18,-6.12,12.24,0,0.01,0.01,16.47860431
6.73,-19.28,-0.61,0,0.01,0.01,-20.42996329
8.26,0,18.98,0,0.01,0.01,20.69946859
5.82,-20.81,-9.49,-0.1,0.01,-0.02,-23.60060592
7.96,-13.77,11.94,-0.1,0.01,-0.02,19.88813968
7.65,-7.96,9.79,-0.1,0.01,-0.02,14.75561588
6.12,-4.29,14.08,-0.1,0.01,-0.02,15.94066812
8.57,-11.94,7.35,-0.1,0.01,-0.02,16.43262
6.73,-2.14,15.3,-0.16,0.01,-0.04,16.8511869
7.65,-12.86,6.43,-0.16,0.01,-0.04,16.28640537
7.35,13.47,26.93,-0.16,0.01,-0.04,30.99497217
3.98,-23.26,-9.79,-0.16,0.01,-0.04,-25.54823086
10.41,-2.45,18.06,-0.26,0.01,-0.07,20.98890659
9.18,-5.51,13.16,-0.26,0.01,-0.07,16.96520262
5.2,-7.65,17.14,-0.26,0.01,-0.07,19.4767066
6.73,19.59,47.75,-0.26,0.01,-0.07,52.04924111
11.63,1.84,8.88,-0.26,0.01,-0.07,14.7477761
6.43,12.86,24.18,-0.36,0.01,-0.11,28.13177741
8.88,27.55,31.53,-0.36,0.01,-0.11,42.80184342
11.94,-8.88,7.04,-0.36,0.01,-0.11,16.46145802
-0.61,-25.71,3.37,-0.36,0.01,-0.11,-25.93709891
8.26,-22.34,3.37,-0.36,0.01,-0.11,-24.05535491
10.1,-21.73,8.88,-0.36,0.01,-0.11,-25.55498581
11.63,2.75,12.55,-0.36,0.01,-0.11,17.32979804
9.49,-5.82,-5.51,-0.36,0.01,-0.11,-12.42145724
2.75,-14.69,13.47,-0.36,0.01,-0.11,20.11962972
7.65,-33.36,-1.22,-0.36,0.01,-0.11,-34.24763495
7.65,33.67,8.26,-0.44,0.02,-0.14,35.5023802
6.73,-37.34,-14.39,-0.44,0.02,-0.14,-40.5788196
9.49,7.04,33.67,-0.44,0.02,-0.14,35.68319773
-3.98,9.79,-17.45,-0.44,0.02,-0.14,-20.40066175
11.63,-23.26,11.94,-0.44,0.02,-0.14,28.61552201
12.24,-51.42,-12.55,-0.44,0.02,-0.14,-54.32620454
8.57,24.18,16.83,-0.58,0.02,-0.22,30.68169161
4.29,-8.57,2.45,-0.58,0.02,-0.22,-9.89199171
